index,wave,country,imp_family,imp_religion,happiness,satisfaction_life,univ_imp_boy_girl,housewife_fulfill_work,marital,num_children,satisfaction_finance,confidence_women_org,respect_human,religious_denom,religious_person,justify_gay,justify_abortion,justify_divorce,employment_status,chief_wage,sex,year_birth,age,edu,edu_age_complete,ethnic,survey_year
56000,4,840,1,1,2,8,3,2,6,0,7,2,2,64,1,6,4,4,1,1,1,1975,24,3.0,18.0,840002,1999
56001,4,840,1,4,2,7,4,3,6,0,5,-1,2,0,2,10,5,1,1,2,2,1978,21,8.0,18.0,840002,1999
56002,4,840,1,2,3,6,4,3,4,1,1,2,4,42,1,5,10,10,1,1,2,1947,52,9.0,21.0,840002,1999
56003,4,840,1,1,2,8,4,2,3,2,4,4,2,64,1,10,1,5,1,1,2,1955,44,8.0,20.0,840002,1999
56004,4,840,1,3,1,8,2,1,1,4,5,2,2,62,2,4,1,5,5,2,2,1969,30,3.0,18.0,840002,1999
56005,4,840,1,2,1,8,3,1,1,3,10,2,2,64,1,1,1,1,5,2,2,1965,34,7.0,26.0,840002,1999
56006,4,840,1,1,2,5,3,2,3,1,5,4,1,62,1,1,1,5,1,1,1,1968,31,3.0,19.0,840002,1999
56007,4,840,1,3,2,7,4,2,4,0,4,2,2,64,2,10,9,10,1,1,2,1975,23,9.0,23.0,840002,1999
56008,4,840,1,3,3,3,3,2,2,2,3,3,3,42,2,9,8,8,2,1,2,1942,57,9.0,36.0,840002,1999
56009,4,840,1,4,1,9,4,2,1,2,9,3,2,0,2,10,8,9,5,2,2,1947,51,6.0,19.0,840002,1999
56010,4,840,1,1,2,7,4,1,1,1,6,1,2,0,1,7,7,7,8,2,2,1953,46,3.0,18.0,840002,1999
56011,4,840,1,3,2,7,4,2,1,2,9,3,2,53,2,7,8,5,2,2,2,1959,40,7.0,21.0,840002,1999
56012,4,840,1,1,2,10,4,1,1,0,9,2,3,53,1,10,6,10,1,2,1,1971,28,9.0,25.0,840002,1999
56013,4,840,1,1,2,9,3,2,1,3,8,3,2,64,1,1,7,7,1,2,2,1950,49,6.0,-1.0,840002,1999
56014,4,840,1,1,1,10,4,1,1,2,8,2,2,62,1,1,4,5,2,1,1,1941,58,9.0,23.0,840002,1999
56015,4,840,1,1,2,8,4,2,3,8,8,2,2,64,1,4,1,5,4,1,2,1928,71,6.0,-1.0,840002,1999
56016,4,840,1,3,2,9,4,2,3,2,10,2,4,42,2,10,10,10,4,1,2,1934,65,9.0,25.0,840002,1999
56017,4,840,1,3,1,8,3,1,1,2,8,3,2,42,2,5,5,5,4,2,1,1938,61,6.0,21.0,840002,1999
56018,4,840,1,2,1,8,4,2,1,2,8,3,2,62,1,8,4,5,5,2,2,1946,53,5.0,18.0,840002,1999
56019,4,840,1,1,2,5,4,2,1,3,4,2,2,64,1,6,2,6,5,2,2,1961,38,8.0,19.0,840002,1999
56020,4,840,1,1,1,10,4,1,6,0,10,1,1,0,1,1,1,1,1,2,1,1974,25,7.0,18.0,840003,1999
56021,4,840,1,1,1,5,3,3,1,2,3,2,2,42,1,4,6,6,3,2,2,1955,43,8.0,20.0,840002,1999
56022,4,840,1,2,2,7,4,4,6,0,5,2,2,64,-1,10,4,5,2,2,2,1980,19,9.0,22.0,840002,1999
56023,4,840,1,4,3,5,4,3,3,2,2,2,3,42,3,6,6,10,4,1,1,1949,49,5.0,23.0,840002,1999
56024,4,840,1,1,1,8,3,2,1,3,8,2,1,42,1,9,9,10,1,2,2,1954,45,5.0,17.0,840002,1999
56025,4,840,1,3,2,9,3,3,2,2,6,2,2,42,2,8,10,10,1,1,2,1951,48,9.0,21.0,840002,1999
56026,4,840,1,2,2,6,4,2,5,4,8,1,2,64,1,6,7,10,4,1,2,1932,67,5.0,22.0,840002,1999
56027,4,840,2,2,2,10,3,2,5,1,10,1,2,64,1,6,1,6,4,1,2,1927,72,9.0,22.0,840002,1999
56028,4,840,1,1,1,10,4,-1,1,2,10,1,2,62,1,6,6,6,2,2,2,1967,32,7.0,17.0,840002,1999
56029,4,840,1,2,1,9,4,3,1,2,8,2,3,42,1,9,7,8,1,2,2,1960,39,9.0,22.0,840002,1999
56030,4,840,1,4,2,8,3,2,3,0,8,2,1,0,2,9,9,10,1,1,2,1952,47,9.0,22.0,840002,1999
56031,4,840,1,2,3,7,4,1,1,2,1,2,3,42,1,10,5,5,2,2,2,1957,42,9.0,22.0,840002,1999
56032,4,840,1,1,1,9,4,2,1,3,8,2,1,53,1,10,1,6,1,2,2,1954,45,8.0,20.0,840002,1999
56033,4,840,1,2,1,9,3,2,6,0,10,1,2,64,1,7,6,8,2,2,1,1981,18,8.0,-1.0,840002,1999
56034,4,840,1,1,2,5,3,2,1,2,7,3,2,53,1,1,1,1,2,2,2,1949,50,8.0,23.0,840002,1999
56035,4,840,1,1,1,9,4,1,1,3,9,2,2,64,1,9,3,4,7,2,2,1963,36,8.0,20.0,840002,1999
56036,4,840,1,1,2,8,3,2,3,3,5,1,3,42,-1,1,8,6,1,1,2,1960,39,3.0,17.0,840002,1999
56037,4,840,1,3,2,8,3,-1,6,0,4,2,1,64,2,5,10,8,1,2,1,1975,24,8.0,19.0,840002,1999
56038,4,840,1,4,2,7,3,2,6,0,8,2,1,0,3,5,10,10,1,1,1,1974,25,6.0,19.0,840002,1999
56039,4,840,1,1,2,6,4,2,3,2,1,3,3,62,1,1,1,2,8,1,2,1949,50,8.0,46.0,840002,1999
56040,4,840,1,4,1,9,4,2,1,3,9,2,3,62,2,6,6,6,4,1,1,1932,67,9.0,36.0,840002,1999
56041,4,840,1,1,2,9,4,1,1,2,9,2,2,62,1,5,4,5,1,1,1,1959,40,9.0,23.0,840002,1999
56042,4,840,1,1,1,9,3,2,1,1,10,3,3,62,1,1,1,10,4,2,2,1917,82,4.0,13.0,840002,1999
56043,4,840,1,3,2,5,4,2,6,0,1,2,2,62,2,6,6,6,1,1,2,1974,25,9.0,23.0,840002,1999
56044,4,840,1,3,1,9,4,1,6,0,6,2,2,0,2,10,6,10,6,2,2,1979,20,9.0,26.0,840002,1999
56045,4,840,1,1,2,6,3,2,1,3,8,2,2,62,1,4,4,4,1,2,2,1936,63,8.0,18.0,840002,1999
56046,4,840,1,1,1,10,3,2,6,1,10,2,2,0,2,10,10,10,1,1,1,1950,49,7.0,17.0,840002,1999
56047,4,840,1,2,1,9,4,2,2,1,8,2,3,0,1,5,5,9,1,1,1,1973,26,9.0,26.0,840002,1999
56048,4,840,1,3,1,8,3,3,1,3,6,1,3,62,1,6,5,3,1,1,1,1975,24,6.0,17.0,840002,1999
56049,4,840,1,1,2,8,4,2,3,1,8,3,3,62,1,1,6,6,1,1,2,1962,37,9.0,21.0,840002,1999
56050,4,840,1,2,2,9,4,2,1,0,7,1,1,62,1,9,9,9,1,1,1,1968,31,8.0,24.0,840003,1999
56051,4,840,1,2,3,10,3,2,1,8,10,2,2,62,1,1,1,6,4,1,1,1937,62,3.0,18.0,840002,1999
56052,4,840,1,4,2,8,-1,2,2,0,5,2,2,0,2,1,10,10,2,1,1,1954,45,3.0,17.0,840002,1999
56053,4,840,1,2,1,10,3,2,1,4,10,1,1,64,1,4,2,5,4,1,1,1920,79,3.0,19.0,840002,1999
56054,4,840,1,1,2,8,3,1,1,1,2,3,3,0,1,5,2,5,2,1,2,1934,65,3.0,17.0,840002,1999
56055,4,840,1,2,2,4,4,3,3,2,3,2,3,62,1,5,3,7,1,1,2,1964,35,6.0,18.0,840002,1999
56056,4,840,1,1,3,7,3,2,6,0,5,1,2,53,1,1,1,2,1,2,1,1964,35,3.0,18.0,840003,1999
56057,4,840,1,2,1,9,4,1,1,2,7,3,1,64,1,7,2,6,1,2,1,1958,41,9.0,29.0,840002,1999
56058,4,840,1,3,1,8,4,2,1,2,2,2,2,64,1,8,1,5,1,1,1,1966,33,5.0,25.0,840002,1999
56059,4,840,1,4,1,9,4,1,1,1,8,2,2,-2,2,10,7,9,4,2,1,1947,52,9.0,26.0,840002,1999
56060,4,840,1,1,1,8,3,2,1,3,7,2,1,62,1,1,1,5,5,2,2,1961,38,8.0,18.0,840002,1999
56061,4,840,1,1,2,7,4,2,4,3,3,2,2,62,1,5,4,7,7,2,2,1963,36,2.0,17.0,840002,1999
56062,4,840,1,1,1,10,3,2,3,3,10,3,1,64,1,6,2,8,4,1,1,1929,69,9.0,32.0,840002,1999
56063,4,840,1,1,2,8,3,2,1,2,8,3,2,64,1,-1,5,5,1,1,1,1962,37,9.0,25.0,840002,1999
56064,4,840,1,1,1,9,4,-1,6,9,5,2,1,-2,1,1,1,1,6,2,1,1974,25,8.0,-1.0,840002,1999
56065,4,840,1,4,2,7,4,2,6,0,7,1,2,0,2,10,10,10,7,2,1,1970,29,9.0,29.0,840002,1999
56066,4,840,1,1,2,7,4,2,1,0,4,3,4,53,1,5,5,5,1,1,1,1977,22,8.0,26.0,840003,1999
56067,4,840,1,2,2,7,2,3,1,3,7,2,3,64,1,5,5,5,2,2,2,1959,40,8.0,20.0,840002,1999
56068,4,840,1,1,1,7,4,1,1,0,7,2,3,-2,1,10,5,3,1,2,2,1975,24,8.0,20.0,840002,1999
56069,4,840,2,2,2,7,3,2,1,0,7,2,1,64,1,10,2,10,1,1,1,1954,45,9.0,-1.0,840002,1999
56070,4,840,1,1,1,10,4,1,1,2,10,3,4,62,1,1,1,1,2,2,2,1957,42,5.0,17.0,840002,1999
56071,4,840,1,1,1,10,3,2,1,2,6,3,2,53,1,1,2,8,1,2,2,1960,39,9.0,45.0,840003,1999
56072,4,840,1,1,1,9,4,2,3,2,5,3,2,53,1,5,2,2,2,1,2,1948,51,-1.0,-1.0,840002,1999
56073,4,840,1,4,2,5,4,2,6,2,5,4,2,0,1,5,5,5,1,2,2,1981,18,5.0,18.0,840002,1999
56074,4,840,1,-1,2,5,4,-1,1,3,5,3,2,0,-1,10,5,5,2,2,2,1970,29,3.0,17.0,840002,1999
56075,4,840,1,1,1,9,4,2,1,2,7,3,2,53,1,1,1,2,1,2,2,1946,53,5.0,35.0,840002,1999
56076,4,840,1,1,2,8,4,2,1,4,6,2,1,53,1,8,5,5,2,2,2,1948,51,8.0,-1.0,840002,1999
56077,4,840,1,1,2,6,4,3,1,2,6,2,2,53,1,1,1,3,1,2,2,1965,34,9.0,23.0,840002,1999
56078,4,840,1,1,2,7,3,3,1,0,4,2,2,62,1,5,1,4,1,1,1,1948,51,8.0,-1.0,840002,1999
56079,4,840,1,1,2,9,3,1,1,4,1,4,1,62,1,6,4,5,1,1,2,1934,65,5.0,18.0,840002,1999
56080,4,840,1,1,1,8,4,3,1,1,7,2,1,53,1,4,4,4,1,2,2,1975,24,9.0,29.0,840003,1999
56081,4,840,1,1,2,10,2,2,3,1,2,3,2,62,1,5,4,5,7,1,1,1941,57,9.0,27.0,840002,1999
56082,4,840,1,1,1,9,3,1,1,6,9,2,2,62,1,4,1,2,5,2,2,1937,62,5.0,17.0,840002,1999
56083,4,840,1,1,2,8,3,2,6,0,5,3,2,64,1,5,2,4,1,1,1,1976,23,8.0,25.0,840002,1999
56084,4,840,1,3,2,6,4,3,2,1,6,3,1,0,1,2,8,10,5,2,2,1962,37,5.0,37.0,840002,1999
56085,4,840,1,1,2,9,3,2,1,2,9,2,1,64,1,5,5,5,1,2,2,1941,58,9.0,42.0,840002,1999
56086,4,840,1,2,2,7,3,1,1,4,6,1,1,53,1,5,2,5,-1,2,2,1953,46,7.0,18.0,840002,1999
56087,4,840,1,2,2,7,3,2,6,0,7,-1,2,-2,1,1,6,6,1,2,1,1979,20,4.0,21.0,840002,1999
56088,4,840,1,1,1,7,1,3,6,0,8,4,1,42,1,3,5,9,1,2,1,1978,21,8.0,21.0,840003,1999
56089,4,840,1,1,2,7,4,1,1,3,8,3,2,62,1,3,1,5,2,2,2,1949,50,9.0,21.0,840002,1999
56090,4,840,1,2,1,10,4,1,2,0,8,2,2,0,1,10,8,10,3,1,2,1969,30,8.0,28.0,840002,1999
56091,4,840,1,2,2,6,4,1,3,2,7,2,2,62,1,7,6,6,1,1,2,1942,57,8.0,-1.0,840002,1999
56092,4,840,1,4,2,6,4,2,1,2,7,2,1,0,2,8,9,10,1,1,1,1947,52,7.0,23.0,840002,1999
56093,4,840,1,2,1,7,3,3,1,2,7,2,2,64,1,1,6,6,1,1,2,1963,36,8.0,21.0,840002,1999
56094,4,840,1,1,3,6,3,1,6,0,10,1,2,0,-1,8,7,5,1,2,2,1977,22,5.0,25.0,840002,1999
56095,4,840,1,3,2,7,4,3,4,2,6,2,4,42,2,9,6,6,1,1,2,1960,39,9.0,-1.0,840002,1999
56096,4,840,1,2,2,10,3,2,3,4,10,2,2,64,1,6,1,8,4,1,2,1932,67,8.0,-1.0,840002,1999
56097,4,840,1,3,2,7,3,2,3,2,8,4,2,64,2,4,7,9,4,1,1,1945,54,9.0,21.0,840002,1999
56098,4,840,1,2,2,7,4,1,1,2,7,2,3,42,2,8,8,7,5,2,2,1954,45,9.0,21.0,840002,1999
56099,4,840,1,3,1,7,4,3,1,3,8,4,2,62,1,3,4,6,1,1,1,1950,49,9.0,37.0,840002,1999
56100,4,840,1,1,2,7,3,1,1,0,4,3,2,62,1,1,1,1,1,1,1,1974,25,8.0,25.0,840002,1999
56101,4,840,1,1,1,10,2,2,3,6,10,2,2,62,1,1,1,6,2,1,2,1937,62,3.0,17.0,840003,1999
56102,4,840,1,3,2,8,3,2,3,2,3,2,1,62,1,6,6,9,1,1,2,1957,42,5.0,18.0,840002,1999
56103,4,840,1,2,1,10,4,2,3,1,8,2,2,64,1,5,1,7,1,2,2,1971,28,5.0,29.0,840002,1999
56104,4,840,1,1,2,8,3,2,1,2,6,2,2,53,1,5,1,5,1,2,2,1971,28,5.0,20.0,840003,1999
56105,4,840,1,2,2,7,4,2,1,1,8,2,3,64,2,1,5,3,5,2,2,1960,39,8.0,42.0,840002,1999
56106,4,840,1,1,1,10,3,2,1,1,8,2,1,53,1,1,1,2,1,1,2,1968,31,3.0,18.0,840002,1999
56107,4,840,1,1,1,10,3,2,1,1,6,1,4,62,1,6,1,10,5,2,2,1946,53,2.0,12.0,840002,1999
56108,4,840,1,2,2,5,3,3,1,1,7,1,2,-2,-1,5,5,5,1,1,1,1976,23,8.0,27.0,840002,1999
56109,4,840,1,2,2,8,4,2,1,2,7,3,2,62,1,5,5,7,1,1,1,1961,38,5.0,20.0,840002,1999
56110,4,840,1,2,1,8,4,1,2,0,8,2,2,62,1,9,7,9,1,1,1,1966,33,7.0,22.0,840002,1999
56111,4,840,1,1,2,7,4,1,5,5,1,2,3,64,1,5,1,5,4,1,2,1920,79,5.0,18.0,840002,1999
56112,4,840,1,1,2,8,3,2,6,0,6,3,2,53,1,1,1,5,1,1,2,1954,45,8.0,25.0,840003,1999
56113,4,840,1,1,2,9,3,2,3,1,5,-1,2,0,1,8,1,9,1,1,2,1959,40,6.0,21.0,840002,1999
56114,4,840,1,1,1,8,4,4,1,4,1,3,1,53,1,10,5,5,7,2,1,1961,38,4.0,18.0,840003,1999
56115,4,840,1,1,2,7,3,2,1,3,6,2,3,62,1,2,1,6,1,2,2,1950,49,6.0,-1.0,840002,1999
56116,4,840,1,2,1,8,2,2,1,0,4,2,4,64,1,5,5,5,7,2,2,1970,29,8.0,23.0,840002,1999
56117,4,840,1,1,4,1,3,3,3,3,1,1,2,62,1,1,1,5,8,1,1,1951,48,6.0,20.0,840003,1999
56118,4,840,1,1,2,8,3,2,1,3,4,2,2,62,1,5,5,5,1,1,2,1944,55,9.0,30.0,840003,1999
56119,4,840,1,1,1,9,4,1,1,3,6,3,1,62,1,1,1,6,5,2,2,1964,35,9.0,26.0,840002,1999
56120,4,840,1,1,2,8,4,1,1,2,1,2,3,64,1,8,-1,6,2,2,2,1943,56,8.0,37.0,840002,1999
56121,4,840,1,1,2,9,4,2,4,2,2,3,3,62,1,1,1,10,3,2,2,1959,40,5.0,19.0,840002,1999
56122,4,840,1,1,1,9,4,1,1,5,5,2,4,62,1,1,1,5,1,2,2,1961,38,5.0,18.0,840002,1999
56123,4,840,1,1,1,7,3,3,1,2,8,2,2,62,1,6,6,6,4,1,1,1944,55,9.0,24.0,840002,1999
56124,4,840,1,1,1,10,4,2,1,2,10,3,2,64,1,1,1,8,4,2,2,1943,56,9.0,21.0,840002,1999
56125,4,840,1,1,2,8,4,-1,6,0,5,2,2,62,1,1,3,5,2,2,2,1981,18,9.0,25.0,840003,1999
56126,4,840,1,1,2,10,3,2,5,3,10,1,1,62,1,4,1,1,4,1,2,1925,74,6.0,-1.0,840002,1999
56127,4,840,1,1,2,9,4,3,1,2,9,1,1,62,1,6,7,7,1,1,2,1968,31,9.0,23.0,840002,1999
56128,4,840,1,1,1,9,3,1,1,3,9,1,1,62,1,1,1,1,2,2,2,1940,59,8.0,-1.0,840005,1999
56129,4,840,1,1,1,10,4,1,1,2,10,1,1,64,1,6,1,6,5,2,2,1942,57,3.0,18.0,840002,1999
56130,4,840,1,2,1,9,3,1,1,2,8,3,2,53,2,4,6,7,5,2,2,1964,35,8.0,21.0,840002,1999
56131,4,840,1,1,1,6,4,2,1,2,3,1,2,62,1,5,5,5,2,2,2,1952,47,9.0,38.0,840002,1999
56132,4,840,1,2,2,9,3,3,1,0,9,4,2,62,2,1,6,8,1,2,2,1950,49,9.0,21.0,840002,1999
56133,4,840,1,1,1,9,4,2,1,2,9,1,2,64,1,8,6,6,1,2,2,1963,36,6.0,38.0,840002,1999
56134,4,840,1,1,1,10,4,3,2,3,7,1,1,62,1,7,7,6,2,2,2,1971,28,5.0,18.0,840002,1999
56135,4,840,1,1,1,10,3,2,1,1,1,1,2,53,1,1,1,1,7,2,2,1967,32,5.0,25.0,840002,1999
56136,4,840,2,3,2,6,4,2,6,0,5,2,3,0,2,8,8,8,7,2,1,1980,19,7.0,18.0,840002,1999
56137,4,840,1,3,2,4,4,2,6,0,3,1,2,0,1,10,5,10,3,1,2,1969,30,8.0,31.0,840003,1999
56138,4,840,1,2,2,7,3,1,3,1,6,2,1,62,1,6,8,8,1,1,2,1950,49,9.0,27.0,840002,1999
56139,4,840,1,3,2,5,3,2,6,0,5,2,2,0,2,8,6,6,2,2,2,1979,20,7.0,17.0,840003,1999
56140,4,840,1,1,1,9,3,2,2,1,6,2,2,62,1,1,8,8,1,1,1,1981,18,4.0,18.0,840003,1999
56141,4,840,1,1,2,4,1,1,6,0,10,1,2,64,1,3,7,8,2,1,2,1973,26,6.0,30.0,840005,1999
56142,4,840,1,2,2,7,4,3,6,0,4,3,2,64,1,10,5,5,3,1,1,1958,41,9.0,26.0,840002,1999
56143,4,840,1,1,2,7,4,-1,6,0,4,2,3,-2,-1,10,3,5,1,1,2,1960,39,8.0,42.0,840002,1999
56144,4,840,2,1,2,7,4,2,6,0,5,2,2,0,1,10,10,10,1,1,2,1962,37,8.0,18.0,840002,1999
56145,4,840,2,4,1,8,3,1,6,0,3,2,1,-2,1,10,10,10,1,1,2,1968,31,9.0,22.0,840002,1999
56146,4,840,1,1,2,9,4,3,6,0,9,1,-1,64,1,8,3,3,1,1,2,1959,40,9.0,32.0,840005,1999
56147,4,840,1,3,1,7,3,2,1,2,5,2,2,64,2,10,10,10,5,2,2,1972,27,8.0,25.0,840005,1999
56148,4,840,1,3,2,7,4,2,6,0,8,1,2,64,3,6,1,6,2,2,2,1981,18,5.0,21.0,840005,1999
56149,4,840,1,2,2,8,3,2,1,4,6,3,2,62,1,1,1,1,1,1,1,1954,45,7.0,34.0,840002,1999
56150,4,840,1,3,2,7,-1,2,6,0,8,2,2,53,2,5,1,6,7,2,1,1980,19,5.0,23.0,840005,1999
56151,4,840,1,1,2,8,3,2,1,2,6,3,2,64,1,6,1,6,1,2,2,1963,36,8.0,45.0,840005,1999
56152,4,840,1,1,2,6,3,3,6,0,7,3,2,53,1,5,1,6,3,2,1,1981,18,3.0,16.0,840005,1999
56153,4,840,1,3,1,9,3,2,6,0,8,2,1,0,2,6,6,5,7,2,1,1981,18,3.0,22.0,840002,1999
56154,4,840,1,1,2,7,3,1,3,1,7,3,2,53,1,3,3,10,7,1,2,1958,41,5.0,24.0,840005,1999
56155,4,840,1,2,1,9,4,1,6,0,10,1,2,0,2,10,5,10,2,2,2,1981,18,2.0,-1.0,840005,1999
56156,4,840,1,1,1,10,4,2,1,0,7,2,2,53,1,1,1,5,1,2,2,1967,32,3.0,19.0,840003,1999
56157,4,840,1,1,2,8,1,1,1,2,7,2,1,64,1,3,3,9,1,1,2,1945,54,5.0,-1.0,840005,1999
56158,4,840,2,1,2,6,4,1,3,4,6,-1,3,53,1,1,1,5,1,1,2,1950,49,2.0,17.0,840005,1999
56159,4,840,1,1,1,8,3,3,6,1,9,1,2,64,1,1,1,1,2,2,2,1980,19,4.0,17.0,840005,1999
56160,4,840,1,1,2,8,3,-1,1,1,6,3,3,62,1,6,1,6,4,1,1,1922,77,8.0,26.0,840002,1999
56161,4,840,1,1,1,10,4,1,2,0,1,2,3,62,1,1,1,1,6,1,2,1979,20,4.0,20.0,840002,1999
56162,4,840,1,1,1,10,3,1,6,0,10,3,2,62,1,1,2,2,7,2,1,1976,23,9.0,22.0,840002,1999
56163,4,840,1,1,2,8,3,2,1,3,7,4,1,53,1,1,1,4,1,2,2,1951,48,9.0,25.0,840002,1999
56164,4,840,1,2,2,7,4,1,1,2,7,2,2,62,1,10,3,8,2,2,2,1960,39,5.0,20.0,840002,1999
56165,4,840,1,2,2,9,3,3,3,3,7,3,2,64,1,1,4,7,1,1,1,1971,28,6.0,24.0,840002,1999
56166,4,840,1,1,2,7,3,2,1,6,6,3,2,62,1,2,1,3,1,1,1,1948,51,8.0,24.0,840002,1999
56167,4,840,1,2,3,7,4,1,4,4,1,1,2,62,1,1,1,1,1,1,2,1950,49,5.0,16.0,840003,1999
56168,4,840,1,1,1,8,4,2,6,0,3,2,2,62,1,1,1,1,1,1,2,1975,24,6.0,21.0,840002,1999
56169,4,840,1,2,1,8,3,2,1,3,7,2,2,62,1,1,4,3,1,1,2,1969,30,6.0,18.0,840005,1999
56170,4,840,1,1,2,8,3,2,5,4,7,2,2,64,1,1,3,5,4,1,2,1933,66,5.0,17.0,840002,1999
56171,4,840,1,1,1,7,3,3,1,0,5,3,2,53,1,1,1,5,1,1,2,1969,30,5.0,-1.0,840002,1999
56172,4,840,1,1,1,10,-1,4,6,0,-1,1,4,-2,1,-1,1,10,2,2,1,1977,22,5.0,21.0,840003,1999
56173,4,840,1,1,2,10,4,2,4,1,7,2,2,0,2,5,10,5,1,2,1,1978,21,3.0,25.0,840005,1999
56174,4,840,1,1,2,8,3,3,2,0,9,4,2,64,1,8,8,8,1,1,1,1976,23,8.0,25.0,840002,1999
56175,4,840,1,3,2,6,1,1,1,2,7,3,2,-2,1,6,4,5,1,1,2,1974,25,8.0,23.0,840003,1999
56176,4,840,1,1,1,10,3,1,1,2,9,3,2,62,1,3,1,4,4,2,2,1934,65,8.0,45.0,840002,1999
56177,4,840,1,1,1,8,4,2,6,9,7,3,2,53,1,4,7,7,1,1,2,1978,21,4.0,-1.0,840003,1999
56178,4,840,1,1,2,8,3,2,3,3,4,2,2,53,1,6,6,6,1,1,2,1943,56,9.0,45.0,840002,1999
56179,4,840,1,1,1,1,2,2,6,0,1,3,3,62,1,1,5,10,1,2,2,1964,35,8.0,28.0,840003,1999
56180,4,840,1,3,2,6,3,2,6,0,10,2,2,0,2,8,6,6,3,2,2,1966,33,3.0,18.0,840002,1999
56181,4,840,1,1,1,8,4,1,1,1,1,1,3,53,1,1,1,8,1,1,2,1971,28,8.0,-1.0,840002,1999
56182,4,840,1,1,1,10,4,2,2,1,10,2,2,-2,1,5,5,5,6,2,2,1980,19,6.0,22.0,840003,1999
56183,4,840,1,1,1,10,3,2,6,4,5,2,2,0,1,1,1,5,2,1,1,1961,38,7.0,40.0,840003,1999
56184,4,840,1,2,2,9,3,2,6,0,7,3,2,64,1,1,1,1,2,2,1,1981,18,8.0,23.0,840002,1999
56185,4,840,1,2,1,10,4,2,6,0,1,2,4,0,1,10,10,10,2,1,2,1972,27,8.0,30.0,840005,1999
56186,4,840,1,1,2,5,3,3,1,2,5,3,2,64,1,6,6,6,2,2,2,1968,31,7.0,21.0,840002,1999
56187,4,840,1,1,1,10,3,2,1,4,10,2,2,64,1,4,1,4,5,2,2,1963,36,7.0,19.0,840002,1999
56188,4,840,1,3,2,6,3,3,6,0,6,3,2,0,1,1,6,6,7,1,1,1956,43,7.0,17.0,840002,1999
56189,4,840,1,2,2,7,4,2,2,0,7,2,3,0,1,10,3,8,1,2,1,1977,22,7.0,19.0,840002,1999
56190,4,840,1,2,1,9,4,1,1,1,6,2,2,64,1,1,5,5,1,2,2,1963,36,8.0,20.0,840002,1999
56191,4,840,1,1,1,8,3,2,1,4,8,2,2,0,1,2,2,4,1,2,2,1959,40,7.0,18.0,840002,1999
56192,4,840,1,2,2,7,3,1,1,2,4,2,2,62,1,10,8,9,1,1,1,1951,48,8.0,22.0,840002,1999
56193,4,840,1,1,1,9,3,2,1,2,8,3,2,53,1,1,1,6,2,2,2,1950,49,7.0,20.0,840002,1999
56194,4,840,1,1,2,4,4,2,6,0,3,1,2,0,1,6,7,6,8,2,2,1961,38,3.0,18.0,840002,1999
56195,4,840,1,1,1,8,4,2,1,2,5,-1,2,64,1,1,-1,3,5,2,2,1962,37,9.0,30.0,840002,1999
56196,4,840,1,4,3,7,3,-1,2,9,4,3,3,-2,2,10,3,10,2,1,1,1974,25,9.0,24.0,840002,1999
56197,4,840,1,1,1,9,4,1,6,0,5,1,2,64,1,5,6,5,1,2,2,1975,24,8.0,25.0,840005,1999
56198,4,840,1,1,1,9,4,1,6,1,5,1,2,64,1,5,6,5,7,2,2,1978,21,5.0,18.0,840005,1999
56199,4,840,1,1,1,9,3,1,1,3,7,-1,3,64,1,5,6,6,2,2,2,1963,36,7.0,24.0,840005,1999
56200,4,840,1,1,2,8,3,2,1,0,4,3,3,0,1,5,5,5,4,2,2,1927,72,7.0,18.0,840005,1999
56201,4,840,1,1,2,9,4,1,1,4,5,1,2,64,1,6,6,5,3,2,2,1954,45,9.0,29.0,840005,1999
56202,4,840,1,1,1,8,3,2,1,4,9,2,3,64,1,8,8,7,7,2,2,1969,30,8.0,18.0,840002,1999
56203,4,840,1,1,2,9,4,2,6,0,7,2,3,64,1,5,6,7,3,2,2,1977,22,6.0,25.0,840005,1999
56204,4,840,1,1,1,4,4,2,3,3,3,2,1,62,1,1,2,5,2,1,2,1929,70,8.0,20.0,840002,1999
56205,4,840,1,2,2,8,4,1,2,3,7,4,3,-2,1,1,2,4,1,2,1,1959,40,5.0,20.0,840002,1999
56206,4,840,1,1,2,8,4,2,1,0,6,2,1,53,1,1,1,5,1,2,2,1939,60,3.0,18.0,840002,1999
56207,4,840,1,3,2,8,3,2,1,0,8,2,2,0,2,6,6,6,1,1,1,1951,48,5.0,17.0,840002,1999
56208,4,840,1,2,1,9,3,2,6,0,5,1,2,0,3,1,10,10,1,1,1,1980,19,4.0,18.0,840002,1999
56209,4,840,1,1,1,10,3,2,1,4,10,2,1,62,1,1,5,4,1,1,1,1939,60,6.0,18.0,840002,1999
56210,4,840,1,1,2,10,4,3,2,1,3,1,2,62,1,5,5,5,1,2,2,1955,44,7.0,43.0,840002,1999
56211,4,840,1,1,1,7,3,2,1,1,7,1,2,0,1,6,8,10,3,2,2,1954,45,6.0,18.0,840002,1999
56212,4,840,1,1,2,9,3,2,1,4,8,2,2,62,1,1,1,5,1,1,1,1963,36,5.0,19.0,840002,1999
56213,4,840,1,1,2,8,4,2,1,3,7,2,2,62,1,5,3,7,1,2,2,1961,38,6.0,23.0,840002,1999
56214,4,840,1,1,2,9,3,1,1,4,7,3,2,62,1,2,1,2,1,1,1,1950,49,7.0,19.0,840002,1999
